0,1
715,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - Reference date to be overcome
715,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - Reference date to be overcome
715,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - Reference date to be overcome
715,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - Reference date to be overcome
715,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - Reference date to be overcome
715,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - Reference date to be overcome
715,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - Reference date to be overcome
715,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - Reference date to be overcome
715,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - Reference date to be overcome
718,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - Reference is - Common assignee
717.02,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - Reference is - Common assignee
715.01(b),Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - Reference is - Common assignee
715.01(a),Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - Reference is - Joint patent or published application to applicant and another
2138.01,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - Reference is - Patent or application publication claiming same invention
715.05,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - Reference is - Patent or application publication claiming same invention
715.05,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - Reference is - Patent or application publication claiming same invention
715.05,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - Reference is - Patent or application publication claiming same invention
715.01(c),Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - Reference is - Publication of applicant’s own invention
2136.05,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - Sufficiency of
715.08,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - Sufficiency of
2132.01,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - When used
715,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - When used
715,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - When used
715,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - When used
715,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - When used
715,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - When used
715,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - When used
715,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - When used
715,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - When used
715,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - When used
706.02(l)(3),Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - When used
706.02(b)(2),Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - When used
715.04,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - Who may make affidavit
706.02(b),Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - Who may make affidavit
715,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - Withdrawn rejection
715,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - Withdrawn rejection
715,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - Withdrawn rejection
715,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - Withdrawn rejection
715,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - Withdrawn rejection
715,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - Withdrawn rejection
715,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - Withdrawn rejection
715,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - Withdrawn rejection
715,Affidavit of prior invention to overcome a pre-AIA 35 U.S.C. 102 or 103 rejection 37 CFR 1.131a - Withdrawn rejection
2137,"Affidavits, traversing rejections 37 CFR 1.132"
2136.05,"Affidavits, traversing rejections 37 CFR 1.132"
716,"Affidavits, traversing rejections 37 CFR 1.132"
716,"Affidavits, traversing rejections 37 CFR 1.132"
716,"Affidavits, traversing rejections 37 CFR 1.132"
716,"Affidavits, traversing rejections 37 CFR 1.132"
716,"Affidavits, traversing rejections 37 CFR 1.132"
716,"Affidavits, traversing rejections 37 CFR 1.132"
716,"Affidavits, traversing rejections 37 CFR 1.132"
716,"Affidavits, traversing rejections 37 CFR 1.132"
716.01(c),"Affidavits, traversing rejections 37 CFR 1.132 - Attorney arguments"
2145,"Affidavits, traversing rejections 37 CFR 1.132 - Attorney arguments - Inoperability of references"
716.07,"Affidavits, traversing rejections 37 CFR 1.132 - Attorney arguments - Inoperability of references"
716.10,"Affidavits, traversing rejections 37 CFR 1.132 - Attorney arguments - Reference attributed to applicant"
716.10,"Affidavits, traversing rejections 37 CFR 1.132 - Attribution, of reference to applicant"
716.03,"Affidavits, traversing rejections 37 CFR 1.132 - Commercial success, evidence"
716.03(a),"Affidavits, traversing rejections 37 CFR 1.132 - Commercial success, evidence - Commensurate in scope with claimed invention"
716.03(b),"Affidavits, traversing rejections 37 CFR 1.132 - Commercial success, evidence - Derived from claimed invention"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Commercial success, evidence - Design applications"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Commercial success, evidence - Design applications"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Commercial success, evidence - Design applications"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Commercial success, evidence - Design applications"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Commercial success, evidence - Design applications"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Commercial success, evidence - Design applications"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Commercial success, evidence - Design applications"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Commercial success, evidence - Design applications"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Commercial success, evidence - Design applications"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Commercial success, evidence - Design applications"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Commercial success, evidence - Design applications"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Commercial success, evidence - Design applications"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Commercial success, evidence - Design applications"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Commercial success, evidence - Design applications"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Commercial success, evidence - Design applications"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Commercial success, evidence - Design applications"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Commercial success, evidence - Design applications"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Commercial success, evidence - Design applications"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Commercial success, evidence - Design applications"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Commercial success, evidence - Design applications"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Commercial success, evidence - Design applications"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Commercial success, evidence - Design applications"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Commercial success, evidence - Design applications"
716.03(b),"Affidavits, traversing rejections 37 CFR 1.132 - Commercial success, evidence - Design applications"
716.03(b),"Affidavits, traversing rejections 37 CFR 1.132 - Commercial success, evidence - Sales figures"
718,"Affidavits, traversing rejections 37 CFR 1.132 - Commonly owned patent"
718,"Affidavits, traversing rejections 37 CFR 1.132 - Commonly owned patent application publication"
716.02(e),"Affidavits, traversing rejections 37 CFR 1.132 - Comparison with closest prior art"
2164.06(c),"Affidavits, traversing rejections 37 CFR 1.132 - Computer programming cases"
201.06(d),"Affidavits, traversing rejections 37 CFR 1.132 - Continuing application"
201.06(d),"Affidavits, traversing rejections 37 CFR 1.132 - Continuing application"
201.06(d),"Affidavits, traversing rejections 37 CFR 1.132 - Continuing application"
201.06(d),"Affidavits, traversing rejections 37 CFR 1.132 - Continuing application"
201.06(d),"Affidavits, traversing rejections 37 CFR 1.132 - Continuing application"
201.06(d),"Affidavits, traversing rejections 37 CFR 1.132 - Continuing application"
201.06(d),"Affidavits, traversing rejections 37 CFR 1.132 - Continuing application"
201.06(c),"Affidavits, traversing rejections 37 CFR 1.132 - Continuing application"
201.06(c),"Affidavits, traversing rejections 37 CFR 1.132 - Continuing application"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Copying, evidence"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Copying, evidence"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Copying, evidence"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Copying, evidence"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Copying, evidence"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Copying, evidence"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Copying, evidence"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Copying, evidence"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Copying, evidence"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Copying, evidence"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Copying, evidence"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Copying, evidence"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Copying, evidence"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Copying, evidence"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Copying, evidence"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Copying, evidence"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Copying, evidence"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Copying, evidence"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Copying, evidence"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Copying, evidence"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Copying, evidence"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Copying, evidence"
1504.03,"Affidavits, traversing rejections 37 CFR 1.132 - Copying, evidence"
716.06,"Affidavits, traversing rejections 37 CFR 1.132 - Copying, evidence"
716.09,"Affidavits, traversing rejections 37 CFR 1.132 - Disclosure, sufficiency"
716.08,"Affidavits, traversing rejections 37 CFR 1.132 - Disclosure, utility and operability"
2164.05,"Affidavits, traversing rejections 37 CFR 1.132 - Enablement rejections"
716.01,"Affidavits, traversing rejections 37 CFR 1.132 - Evidence - Consideration of"
716.02(g),"Affidavits, traversing rejections 37 CFR 1.132 - Evidence - Consideration of - Publications"
716.01(a),"Affidavits, traversing rejections 37 CFR 1.132 - Evidence - Objective"
716.01(c),"Affidavits, traversing rejections 37 CFR 1.132 - Evidence - Objective - Compared to opinion evidence"
716.01(c),"Affidavits, traversing rejections 37 CFR 1.132 - Evidence - Objective - Probative value"
716.05,"Affidavits, traversing rejections 37 CFR 1.132 - Evidence - Objective - Weighing against"
716.01(d),"Affidavits, traversing rejections 37 CFR 1.132 - Evidence - Objective - Weighing against"
716.01(b),"Affidavits, traversing rejections 37 CFR 1.132 - Evidence - Secondary"
716.01,"Affidavits, traversing rejections 37 CFR 1.132 - Evidence - Timeliness"
2173.05(b),"Affidavits, traversing rejections 37 CFR 1.132 - Indefiniteness rejection"
